"GEOGRAPHY_CODE","0","6"
"E01000001",1465,172
"E01000002",1436,156
"E01000003",1250,90
"E01000005",985,42
"E01000006",1699,78
"E01000007",1391,16
"E01000008",1544,10
"E01000009",1773,72
"E01000010",2840,40
"E01000011",1628,40
"E01000012",1895,24
"E01000013",1660,144
"E01000014",1622,110
"E01000015",2241,70
"E01000016",1637,116
"E01000017",1594,102
"E01000018",1597,102
"E01000019",1407,74
"E01000020",1773,64
"E01000021",1579,52
"E01000022",1314,60
"E01000023",1112,50
"E01000024",1325,52
"E01000025",1609,92
"E01000027",1688,104
"E01000028",1519,88
"E01000029",1602,290
"E01000030",1915,118
"E01000031",1617,116
"E01000032",1629,126
"E01000033",1361,90
"E01000034",1348,104
"E01000035",1543,116
"E01000036",1353,96
"E01000037",1547,144
"E01000038",1447,168
"E01000039",1595,156
"E01000040",1569,98
"E01000041",1682,86
"E01000042",1786,82
"E01000043",1356,96
"E01000044",1793,92
"E01000045",1646,76
"E01000046",1779,100
"E01000048",1783,30
"E01000049",1820,64
"E01000050",1661,92
"E01000051",1927,32
"E01000052",2014,110
"E01000053",1484,70
"E01000054",1718,122
"E01000055",1553,76
"E01000056",1542,84
"E01000057",1496,76
"E01000058",1849,84
"E01000059",1540,68
"E01000060",1809,140
"E01000061",1719,22
"E01000062",1952,132
"E01000063",1620,108
"E01000064",1831,104
"E01000065",1736,120
"E01000066",1928,102
"E01000067",1969,134
"E01000068",1575,78
"E01000069",1756,96
"E01000070",1975,160
"E01000071",2251,130
"E01000072",1991,100
"E01000073",1619,98
"E01000074",1567,72
"E01000075",1732,150
"E01000076",1982,92
"E01000077",1437,88
"E01000078",1666,102
"E01000079",1546,104
"E01000080",1556,92
"E01000081",1688,124
"E01000082",1678,80
"E01000083",1700,110
"E01000084",1355,76
"E01000085",1711,108
"E01000086",1431,86
"E01000087",1341,64
"E01000088",1723,100
"E01000089",1666,100
"E01000090",1584,104
"E01000091",1714,80
"E01000092",2674,114
"E01000093",1547,60
"E01000094",1326,14
"E01000095",1572,72
"E01000096",1895,64
"E01000097",1683,132
"E01000098",1746,106
"E01000099",1732,112
"E01000100",1653,110
"E01000101",1513,94
"E01000102",1540,106
"E01000103",1685,78
"E01000104",1781,68
"E01000105",2115,118
"E01000106",1968,102
"E01000107",1632,172
"E01000108",1558,134
"E01000109",1686,94
"E01000110",1404,128
"E01000111",1833,124
"E01000112",1871,120
"E01000113",1679,92
"E01000114",2090,152
"E01000115",1460,172
"E01000116",1718,152
"E01000117",1819,242
"E01000118",1936,150
"E01000119",1680,192
"E01000120",1504,142
"E01000121",1398,64
"E01000122",1463,118
"E01000123",1664,102
"E01000124",1621,88
"E01000125",2690,82
"E01000126",2162,60
"E01000127",1505,72
"E01000128",1869,120
"E01000129",1715,66
"E01000130",1603,54
"E01000131",1796,116
"E01000132",1478,72
"E01000133",1601,98
"E01000134",1632,74
