"GEOGRAPHY_CODE","0","7"
"E01000001",1221,105
"E01000002",1196,119
"E01000003",1102,106
"E01000005",773,25
"E01000006",1251,89
"E01000007",1034,44
"E01000008",1023,42
"E01000009",1377,56
"E01000010",2159,87
"E01000011",1239,53
"E01000012",1324,79
"E01000013",1134,54
"E01000014",1170,59
"E01000015",1493,72
"E01000016",1120,48
"E01000017",1108,57
"E01000018",1085,49
"E01000019",970,37
"E01000020",1226,62
"E01000021",1141,58
"E01000022",899,36
"E01000023",825,44
"E01000024",912,27
"E01000025",1139,43
"E01000027",1088,62
"E01000028",995,43
"E01000029",1068,43
"E01000030",1209,57
"E01000031",1157,56
"E01000032",1157,76
"E01000033",919,49
"E01000034",944,45
"E01000035",1119,70
"E01000036",980,66
"E01000037",1329,81
"E01000038",1021,49
"E01000039",1144,68
"E01000040",1096,54
"E01000041",1150,57
"E01000042",1189,46
"E01000043",913,32
"E01000044",1253,71
"E01000045",1130,59
"E01000046",1188,69
"E01000048",1096,31
"E01000049",1112,42
"E01000050",1112,48
"E01000051",1252,27
"E01000052",1385,68
"E01000053",1029,50
"E01000054",1150,53
"E01000055",1093,55
"E01000056",1048,45
"E01000057",987,45
"E01000058",1284,54
"E01000059",1050,36
"E01000060",1174,42
"E01000061",1154,26
"E01000062",1299,51
"E01000063",1101,60
"E01000064",1252,68
"E01000065",1157,67
"E01000066",1323,64
"E01000067",1394,70
"E01000068",1171,57
"E01000069",1267,70
"E01000070",1410,81
"E01000071",1571,78
"E01000072",1331,65
"E01000073",1074,46
"E01000074",1052,47
"E01000075",1204,52
"E01000076",1296,70
"E01000077",1031,57
"E01000078",1144,40
"E01000079",1026,44
"E01000080",1062,39
"E01000081",1173,58
"E01000082",1158,44
"E01000083",1155,49
"E01000084",920,47
"E01000085",1162,46
"E01000086",985,45
"E01000087",942,46
"E01000088",1216,65
"E01000089",1143,72
"E01000090",1068,60
"E01000091",1069,36
"E01000092",1773,84
"E01000093",1048,47
"E01000094",922,62
"E01000095",1061,55
"E01000096",1188,40
"E01000097",1089,44
"E01000098",1186,49
"E01000099",1191,65
"E01000100",1114,48
"E01000101",1078,39
"E01000102",1057,44
"E01000103",1179,45
"E01000104",1216,48
"E01000105",1441,54
"E01000106",1355,58
"E01000107",1117,58
"E01000108",1156,54
"E01000109",1190,47
"E01000110",1026,62
"E01000111",1256,71
"E01000112",1357,82
"E01000113",1196,52
"E01000114",1450,80
"E01000115",1066,71
"E01000116",1228,96
"E01000117",1314,96
"E01000118",1390,84
"E01000119",1241,81
"E01000120",1081,69
"E01000121",988,47
"E01000122",1088,78
"E01000123",1283,93
"E01000124",1206,71
"E01000125",1957,87
"E01000126",1485,83
"E01000127",1074,76
"E01000128",1283,93
"E01000129",1252,72
