"GEOGRAPHY_CODE","0","13"
"E01000001",1197,40
"E01000002",1167,46
"E01000003",996,12
"E01000005",858,19
"E01000006",1567,37
"E01000007",1333,32
"E01000008",1504,6
"E01000009",1592,41
"E01000010",2756,99
"E01000011",1538,12
"E01000012",1841,15
"E01000013",1444,19
"E01000014",1433,20
"E01000015",2090,35
"E01000016",1449,18
"E01000017",1432,14
"E01000018",1425,21
"E01000019",1270,13
"E01000020",1612,25
"E01000021",1452,2
"E01000022",1196,15
"E01000023",1001,16
"E01000024",1217,19
"E01000025",1444,8
"E01000027",1477,20
"E01000028",1329,21
"E01000029",1157,23
"E01000030",1711,21
"E01000031",1386,17
"E01000032",1397,27
"E01000033",1206,13
"E01000034",1164,4
"E01000035",1361,15
"E01000036",1202,15
"E01000037",1329,36
"E01000038",1177,26
"E01000039",1349,32
"E01000040",1394,29
"E01000041",1535,7
"E01000042",1640,33
"E01000043",1178,7
"E01000044",1632,16
"E01000045",1508,7
"E01000046",1617,16
"E01000048",1711,13
"E01000049",1700,20
"E01000050",1470,18
"E01000051",1878,16
"E01000052",1814,18
"E01000053",1326,4
"E01000054",1519,17
"E01000055",1414,6
"E01000056",1420,14
"E01000057",1359,17
"E01000058",1697,21
"E01000059",1398,4
"E01000060",1565,17
"E01000061",1654,5
"E01000062",1680,16
"E01000063",1430,26
"E01000064",1593,7
"E01000065",1436,7
"E01000066",1723,31
"E01000067",1741,2
"E01000068",1414,15
"E01000069",1576,36
"E01000070",1695,58
"E01000071",1973,45
"E01000072",1771,15
"E01000073",1432,15
"E01000074",1406,12
"E01000075",1518,8
"E01000076",1804,17
"E01000077",1288,10
"E01000078",1501,29
"E01000079",1331,21
"E01000080",1381,11
"E01000081",1500,10
"E01000082",1517,33
"E01000083",1504,9
"E01000084",1223,12
"E01000085",1539,12
"E01000086",1287,9
"E01000087",1214,4
"E01000088",1546,25
"E01000089",1522,13
"E01000090",1444,13
"E01000091",1556,19
"E01000092",2438,47
"E01000093",1439,9
"E01000094",1301,17
"E01000095",1459,23
"E01000096",1797,10
"E01000097",1379,7
"E01000098",1584,16
"E01000099",1543,6
"E01000100",1474,11
"E01000101",1350,10
"E01000102",1343,26
"E01000103",1557,17
"E01000104",1641,16
"E01000105",1851,10
"E01000106",1746,17
"E01000107",1380,8
"E01000108",1376,10
"E01000109",1511,32
"E01000110",1209,34
"E01000111",1590,25
"E01000112",1665,35
"E01000113",1506,31
"E01000114",1851,15
"E01000115",1218,39
"E01000116",1470,43
"E01000117",1471,27
"E01000118",1686,47
"E01000119",1402,33
"E01000120",1248,19
"E01000121",1290,10
"E01000122",1267,41
"E01000123",1504,36
