"GEOGRAPHY_CODE","0","5"
"E01000001",1465,237
"E01000002",1436,221
"E01000003",1346,236
"E01000005",985,240
"E01000006",1703,394
"E01000007",1391,226
"E01000008",1544,410
"E01000009",1773,442
"E01000010",2840,478
"E01000011",1634,384
"E01000012",1901,359
"E01000013",1660,153
"E01000014",1656,143
"E01000015",2241,231
"E01000016",1637,158
"E01000017",1594,179
"E01000018",1597,144
"E01000019",1407,208
"E01000020",1834,217
"E01000021",1579,216
"E01000022",1314,158
"E01000023",1112,173
"E01000024",1336,187
"E01000025",1609,159
"E01000027",1709,134
"E01000028",1549,256
"E01000029",1602,262
"E01000030",1915,241
"E01000031",1617,296
"E01000032",1629,211
"E01000033",1361,133
"E01000034",1444,130
"E01000035",1610,199
"E01000036",1353,221
"E01000037",1688,116
"E01000038",1447,96
"E01000039",1603,118
"E01000040",1569,197
"E01000041",1682,185
"E01000042",1788,235
"E01000043",1358,233
"E01000044",1798,342
"E01000045",1650,193
"E01000046",1779,162
"E01000048",1783,435
"E01000049",1820,422
"E01000050",1661,384
"E01000051",1927,503
"E01000052",2014,372
"E01000053",1485,189
"E01000054",1718,172
"E01000055",1553,156
"E01000056",1584,167
"E01000057",1496,172
"E01000058",1849,243
"E01000059",1582,138
"E01000060",1809,178
"E01000061",1776,241
"E01000062",1952,244
"E01000063",1620,147
"E01000064",1893,202
"E01000065",1736,179
"E01000066",1928,370
"E01000067",1969,361
"E01000068",1590,347
"E01000069",1763,327
"E01000070",1975,409
"E01000071",2253,438
"E01000072",1991,230
"E01000073",1619,157
"E01000074",1567,136
"E01000075",1732,191
"E01000076",1988,167
"E01000077",1445,170
"E01000078",1666,180
"E01000079",1546,139
"E01000080",1556,156
"E01000081",1688,173
"E01000082",1683,188
"E01000083",1700,212
"E01000084",1355,122
"E01000085",1718,168
"E01000086",1431,140
"E01000087",1341,142
"E01000088",1828,278
"E01000089",1666,237
"E01000090",1584,301
"E01000091",1714,285
"E01000092",2674,507
"E01000093",1547,229
"E01000094",1326,225
"E01000095",1572,228
"E01000096",1895,358
"E01000097",1683,184
"E01000098",1746,212
"E01000099",1732,152
"E01000100",1653,170
"E01000101",1513,178
"E01000102",1540,154
"E01000103",1685,205
"E01000104",1781,211
"E01000105",2129,206
"E01000106",1968,209
"E01000107",1666,161
"E01000108",1558,165
"E01000109",1686,244
"E01000110",1416,201
"E01000111",1833,235
"E01000112",1871,309
"E01000113",1679,281
"E01000114",2090,299
"E01000115",1484,365
"E01000116",1718,309
"E01000117",1819,307
"E01000118",1936,384
"E01000119",1680,531
"E01000120",1504,430
"E01000121",1497,282
"E01000122",1471,382
"E01000123",1664,312
"E01000124",1621,374
"E01000125",2779,673
"E01000126",2162,586
"E01000127",1505,363
"E01000128",1869,420
"E01000129",1782,407
"E01000130",1603,378
"E01000131",1806,498
"E01000132",1478,338
"E01000133",1601,359
"E01000134",1632,375
"E01000135",1564,453
"E01000136",1532,376
"E01000137",1729,507
"E01000138",1449,379
"E01000139",1429,342
"E01000140",1631,334
"E01000141",2104,432
"E01000142",2381,580
"E01000143",1459,296
"E01000144",1538,342
"E01000145",1517,331
"E01000146",1716,392
"E01000147",1734,593
"E01000148",1873,548
"E01000150",2060,677
"E01000151",1711,512
"E01000152",1729,467
"E01000153",1541,387
"E01000154",1360,366
"E01000155",1880,441
"E01000156",1875,355
"E01000157",1541,256
"E01000158",1470,321
"E01000159",1777,387
"E01000160",2061,398
"E01000161",1821,421
"E01000162",1599,421
"E01000163",1558,302
"E01000164",1686,368
"E01000165",1862,463
"E01000166",1582,268
"E01000167",1307,179
"E01000168",1564,376
"E01000169",1490,178
"E01000170",1636,241
"E01000171",1849,250
"E01000172",1677,313
"E01000173",1719,271
"E01000174",1728,244
"E01000175",1585,256
"E01000176",1613,335
"E01000177",1628,264
"E01000178",1791,328
"E01000179",1614,289
"E01000180",1607,330
"E01000181",1711,314
"E01000182",1691,293
"E01000183",1473,339
"E01000184",1414,363
"E01000185",1447,420
"E01000186",1612,356
"E01000187",1657,335
"E01000188",1554,349
"E01000189",1814,416
"E01000190",1579,312
"E01000191",1525,355
"E01000192",1850,323
"E01000193",1709,370
"E01000194",1640,443
"E01000195",1788,357
"E01000196",1802,350
"E01000197",1830,409
"E01000198",1893,424
"E01000199",1617,369
"E01000200",1845,414
"E01000201",1531,431
"E01000202",1751,404
"E01000203",1718,422
"E01000204",1728,374
"E01000205",1522,313
"E01000206",1576,303
"E01000207",1583,294
"E01000208",1594,336
"E01000209",1563,255
"E01000210",1548,279
"E01000211",2014,391
"E01000212",1428,263
"E01000213",1438,290
"E01000214",1663,333
"E01000215",2033,414
"E01000216",1968,477
"E01000217",1725,362
"E01000218",1818,344
"E01000219",1905,396
"E01000220",1871,407
"E01000221",1294,335
"E01000222",1582,450
"E01000223",1287,311
"E01000224",1559,468
"E01000225",1776,306
"E01000226",1758,414
"E01000227",1854,460
"E01000228",1481,268
"E01000229",1667,325
"E01000230",1785,411
"E01000231",1849,476
"E01000232",1837,465
"E01000233",1817,399
"E01000234",1701,337
"E01000235",1688,373
"E01000236",1860,308
"E01000237",2038,351
"E01000238",1963,358
"E01000239",1970,466
"E01000240",1670,463
"E01000241",1744,391
"E01000242",1656,365
"E01000243",1884,364
"E01000244",1705,375
"E01000245",1982,476
"E01000246",1503,252
"E01000247",1691,225
"E01000248",1661,182
"E01000249",1525,211
"E01000250",2232,355
"E01000251",1846,296
"E01000252",1609,219
"E01000253",1691,301
"E01000254",1549,168
"E01000255",1481,305
"E01000256",1788,369
"E01000257",1855,422
"E01000258",1658,322
"E01000259",2597,645
"E01000260",1982,441
"E01000261",1601,245
"E01000262",2260,478
"E01000263",1581,281
"E01000264",1648,347
"E01000265",1927,387
"E01000266",1527,321
"E01000267",1520,274
"E01000268",1739,246
"E01000269",1425,230
"E01000270",1482,235
"E01000271",1469,279
"E01000272",1340,284
"E01000273",1520,325
"E01000274",1862,354
"E01000275",1637,414
"E01000276",1520,350
"E01000277",1591,344
"E01000278",1514,373
"E01000279",1449,250
"E01000280",1381,306
"E01000281",1260,212
"E01000282",1705,380
"E01000283",1430,330
"E01000284",1672,356
"E01000285",1449,241
"E01000286",1571,254
"E01000287",1589,247
"E01000288",1569,274
"E01000289",1817,366
"E01000290",1557,217
"E01000291",1575,367
"E01000292",1467,224
"E01000293",1722,282
"E01000294",1599,247
"E01000295",1714,421
"E01000296",1707,375
"E01000297",1434,332
"E01000298",1812,380
"E01000299",1809,417
"E01000300",1632,384
"E01000301",1539,392
"E01000302",1763,377
"E01000303",1567,391
"E01000304",1556,318
"E01000305",1657,486
"E01000306",1696,550
"E01000307",1655,498
