"GEOGRAPHY_CODE","0","58"
"E01000001",926,53
"E01000002",910,61
"E01000003",764,67
"E01000005",476,64
"E01000006",781,81
"E01000007",607,67
"E01000008",545,41
"E01000009",769,79
"E01000010",1327,140
"E01000011",691,60
"E01000012",769,72
"E01000013",669,83
"E01000014",696,90
"E01000015",885,97
"E01000016",678,91
"E01000017",642,77
"E01000018",644,83
"E01000019",558,93
"E01000020",712,99
"E01000021",614,72
"E01000022",532,68
"E01000023",521,72
"E01000024",534,70
"E01000025",678,87
"E01000027",634,89
"E01000028",535,69
"E01000029",636,96
"E01000030",665,69
"E01000031",728,116
"E01000032",718,116
"E01000033",512,68
"E01000034",559,82
"E01000035",684,96
"E01000036",643,89
"E01000037",890,179
"E01000038",650,99
"E01000039",748,110
"E01000040",637,85
"E01000041",683,86
"E01000042",610,72
"E01000043",519,81
"E01000044",769,86
"E01000045",664,89
"E01000046",738,112
"E01000048",520,57
"E01000049",572,49
"E01000050",570,63
"E01000051",581,61
"E01000052",858,124
"E01000053",617,88
"E01000054",694,78
"E01000055",664,88
"E01000056",609,84
"E01000057",595,76
"E01000058",796,92
"E01000059",621,70
"E01000060",685,81
"E01000061",591,54
"E01000062",770,92
"E01000063",661,96
"E01000064",754,106
"E01000065",661,100
"E01000066",802,102
"E01000067",824,120
"E01000068",739,93
"E01000069",798,134
"E01000070",843,115
"E01000071",973,152
"E01000072",725,105
"E01000073",652,82
"E01000074",641,103
"E01000075",678,95
"E01000076",740,88
"E01000077",608,82
"E01000078",611,79
"E01000079",575,81
"E01000080",612,80
"E01000081",701,88
"E01000082",670,75
"E01000083",671,89
"E01000084",561,61
"E01000085",630,76
"E01000086",602,58
"E01000087",559,74
"E01000088",753,89
"E01000089",722,116
"E01000090",664,80
"E01000091",585,73
"E01000092",1056,112
"E01000093",576,61
"E01000094",626,86
"E01000095",671,87
"E01000096",619,62
"E01000097",642,82
"E01000098",679,89
"E01000099",726,96
"E01000100",640,94
"E01000101",646,77
"E01000102",616,90
"E01000103",670,88
"E01000104",678,85
"E01000105",784,100
"E01000106",751,100
"E01000107",693,120
"E01000108",746,132
"E01000109",740,111
"E01000110",671,115
"E01000111",757,116
"E01000112",876,131
"E01000113",770,120
"E01000114",895,138
"E01000115",704,94
"E01000116",866,136
"E01000117",879,135
"E01000118",959,149
"E01000119",794,111
"E01000120",695,95
"E01000121",543,86
"E01000122",746,98
"E01000123",900,123
"E01000124",785,101
"E01000125",1170,120
"E01000126",875,90
"E01000127",667,73
"E01000128",810,109
"E01000129",723,49
"E01000130",724,101
"E01000131",836,114
"E01000132",631,69
"E01000133",648,74
"E01000134",744,96
"E01000135",713,65
"E01000136",704,67
"E01000137",682,74
"E01000138",664,76
"E01000139",742,64
"E01000140",842,75
"E01000141",1142,108
"E01000142",1213,140
"E01000143",591,66
"E01000144",839,74
"E01000145",625,70
"E01000146",942,90
"E01000147",848,111
"E01000148",803,85
"E01000150",1020,123
"E01000151",587,49
"E01000152",607,75
"E01000153",578,62
"E01000154",553,43
"E01000155",1018,78
"E01000156",1003,95
"E01000157",838,99
"E01000158",723,77
"E01000159",798,113
"E01000160",1209,123
"E01000161",993,110
"E01000162",741,77
"E01000163",750,115
"E01000164",782,71
"E01000165",1005,119
"E01000166",731,95
"E01000167",627,93
"E01000168",728,107
"E01000169",812,92
"E01000170",776,113
"E01000171",969,114
"E01000172",753,117
"E01000173",851,110
"E01000174",822,111
"E01000175",777,110
"E01000176",706,73
"E01000177",995,110
"E01000178",904,73
"E01000179",1029,102
"E01000180",809,93
"E01000181",1007,90
"E01000182",982,96
"E01000183",745,83
"E01000184",608,65
"E01000185",618,59
"E01000186",759,120
"E01000187",705,98
"E01000188",813,106
"E01000189",679,77
"E01000190",715,93
"E01000191",710,101
"E01000192",861,97
"E01000193",812,113
"E01000194",819,112
"E01000195",734,77
"E01000196",1030,98
"E01000197",1032,140
"E01000198",906,86
"E01000199",747,73
"E01000200",847,96
"E01000201",727,74
"E01000202",890,69
"E01000203",753,73
"E01000204",911,86
"E01000205",756,65
"E01000206",685,38
"E01000207",735,50
"E01000208",808,71
"E01000209",706,71
"E01000210",784,81
